sample_id,file_name,file_path,file_size_bytes,date,start_time,end_time,orbit_id,scan_size,ray_size,z_size,variable_count,variables,missing_key_variables,has_p,has_t,has_q,latitude_min,latitude_max,longitude_min,longitude_max,total_voxel_count,gr_sparse_valid_count,gr_sparse_valid_ratio,gr_interp_valid_count,gr_interp_valid_ratio,gr_profiles_with_observation,gr_below_9dbz_count,dpr_dbz_valid_count,dpr_dbz_valid_ratio,pre_valid_count,pre_missing_count,pre_zero_count,pre_positive_count,pre_zero_ratio,pre_qc_valid_count,pre_qc_zero_count,pre_qc_positive_count,gr_dpr_overlap_count,gr_valid_pre_positive_count,gr_missing_pre_positive_count,gr_missing_interp_valid_count,pre_p50_positive,pre_p90_positive,pre_p95_positive,pre_p99_positive,pre_max,pre_gt_1_count,pre_gt_5_count,pre_gt_10_count,pre_gt_20_count,pre_gt_50_count,no_precip_profile_count,stratiform_profile_count,convective_profile_count,other_precip_profile_count,cfb_valid_profile_count,cfb_invalid_profile_count,cfb_clutter_cell_count,dpr_mask_equals_positive_rain,dpr_valid_pre_zero_count,dpr_missing_pre_positive_count,status,warning_count,warning_messages,split
2A.GPM.DPR.V9-20211125.20170611-S200206-E213438.018672.V07A,2A.GPM.DPR.V9-20211125.20170611-S200206-E213438.018672.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170611-S200206-E213438.018672.V07A.nc,25272460,2017-06-11,2017-06-11T20:33:16,2017-06-11T20:34:23,018672,97,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,27.64691925048828,32.59058380126953,102.55274963378906,106.9512939453125,285180,4543,0.015930289641629847,26754,0.09381443298969072,1235,548,32159,0.11276737499123361,274726,10454,242567,32159,0.8829415490343105,246939,221110,25829,3190,3190,28969,22211,0.6399999856948853,2.5,3.495500111579888,5.739999771118164,14.015000343322754,10646,520,32,0,0,3318,952,402,81,4753,0,38241,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170614-S033350-E050622.018708.V07A,2A.GPM.DPR.V9-20211125.20170614-S033350-E050622.018708.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170614-S033350-E050622.018708.V07A.nc,93213409,2017-06-14,2017-06-14T04:31:13,2017-06-14T04:35:23,018708,358,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,27.05129051208496,42.09010696411133,114.09564971923828,125.6021728515625,1052520,7319,0.006953787101432752,28368,0.026952456960437805,3500,3233,24282,0.023070345456618402,1044193,8327,1019911,24282,0.9767456782414745,948627,928628,19999,1301,1301,22981,21049,0.5349999666213989,1.8199999332427979,2.4250001907348633,3.7618999886512627,7.309999942779541,6208,47,0,0,0,16529,750,71,192,17542,0,103893,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170614-S185919-E203150.018718.V07A,2A.GPM.DPR.V9-20211125.20170614-S185919-E203150.018718.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170614-S185919-E203150.018718.V07A.nc,127833841,2017-06-14,2017-06-14T19:29:01,2017-06-14T19:34:44,018718,491,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.665691375732422,43.05918884277344,102.74842834472656,117.17691040039062,1443540,13713,0.009499563572883328,52975,0.036697978580434214,2584,1682,104596,0.07245798523075218,1347242,96298,1242646,104596,0.9223628717038216,1205875,1124824,81051,10803,10803,93793,39262,0.7749999761581421,4.065000057220459,6.306250214576721,11.71500015258789,93.27499389648438,42652,7732,1710,294,40,19434,3337,1025,263,24059,0,237665,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170623-S002610-E015844.018846.V07A,2A.GPM.DPR.V9-20211125.20170623-S002610-E015844.018846.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170623-S002610-E015844.018846.V07A.nc,29179039,2017-06-23,2017-06-23T01:23:09,2017-06-23T01:24:26,018846,112,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,38.101898193359375,43.58695983886719,120.8752212524414,126.70689392089844,329280,336,0.0010204081632653062,2242,0.006808794946550048,193,151,816,0.002478134110787172,326304,2976,325488,816,0.9974992644895557,296131,295536,595,19,19,797,1906,0.2750000059604645,0.5274999737739563,0.6200000047683716,0.8142499893903733,5.215000152587891,2,1,0,0,0,5403,35,2,48,5488,0,33149,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170623-S015845-E033120.018847.V07A,2A.GPM.DPR.V9-20211125.20170623-S015845-E033120.018847.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170623-S015845-E033120.018847.V07A.nc,81239425,2017-06-23,2017-06-23T02:59:06,2017-06-23T03:02:44,018847,312,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.80787467956543,32.40824508666992,105.50608825683594,114.1397705078125,917280,8091,0.008820643642072213,33544,0.03656898656898657,1887,1444,46189,0.050354308390022674,897287,19993,851098,46189,0.9485237164920477,807830,771965,35865,5265,5265,40924,25453,0.7599999904632568,3.7899999618530273,5.96999979019165,19.023200073242474,120.80000305175781,18753,3064,1097,420,57,13157,1330,570,231,15288,0,109450,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170623-S155205-E172440.018856.V07A,2A.GPM.DPR.V9-20211125.20170623-S155205-E172440.018856.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170623-S155205-E172440.018856.V07A.nc,165577921,2017-06-23,2017-06-23T16:20:05,2017-06-23T16:27:29,018856,636,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.62569808959961,42.83732604980469,107.81233215332031,124.91753387451172,1869840,78001,0.041715333932315066,176308,0.09429042057074402,11459,12942,121576,0.06501946690625936,1857141,12699,1735565,121576,0.9345359345359345,1683351,1584063,99288,53788,53788,67788,98307,0.8349999785423279,6.449999809265137,11.639999389648438,33.078749656677246,299.8999938964844,54137,16147,7378,2902,614,25997,2905,1380,882,31164,0,186489,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170628-S004816-E022051.018924.V07A,2A.GPM.DPR.V9-20211125.20170628-S004816-E022051.018924.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170628-S004816-E022051.018924.V07A.nc,81760033,2017-06-28,2017-06-28T01:49:05,2017-06-28T01:52:44,018924,314,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.092336654663086,30.80820083618164,102.35861206054688,110.8173828125,923160,13421,0.014538108236925343,48061,0.052061397807530656,2875,2145,41819,0.04529983968109537,889335,33825,847516,41819,0.9529772245554262,800407,768637,31770,9084,9084,32735,34640,0.8100000023841858,3.5799999237060547,5.474999952316284,12.838200111389158,72.56500244140625,17814,2429,715,158,11,13462,1249,500,175,15386,0,122753,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170628-S144135-E161409.018933.V07A,2A.GPM.DPR.V9-20211125.20170628-S144135-E161409.018933.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170628-S144135-E161409.018933.V07A.nc,166098529,2017-06-28,2017-06-28T15:10:00,2017-06-28T15:17:26,018933,638,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.150487899780273,44.31685256958008,104.40436553955078,122.14054107666016,1875720,15837,0.008443157827394281,55536,0.02960783059305227,7488,6509,48271,0.025734651227262064,1844565,31155,1796294,48271,0.9738306863677886,1670172,1631577,38595,3151,3151,45120,39699,0.6299999952316284,2.7699999809265137,4.109999895095825,10.016000366210996,79.57499694824219,16383,1644,486,150,15,29168,1150,615,329,31262,0,205548,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170628-S235707-E012942.018939.V07A,2A.GPM.DPR.V9-20211125.20170628-S235707-E012942.018939.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170628-S235707-E012942.018939.V07A.nc,91130977,2017-06-28,2017-06-29T00:56:30,2017-06-29T01:00:34,018939,350,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,20.604778289794922,35.657588958740234,107.93272399902344,117.78963470458984,1029000,23967,0.023291545189504374,59052,0.05738775510204082,4659,4949,33902,0.032946550048590866,1008323,20677,974421,33902,0.966377837260481,910620,882007,28613,15295,15295,18607,35085,0.7799999713897705,5.889499902725227,10.074999809265137,25.134850215911836,187.97000122070312,14180,4043,1708,617,38,15918,677,280,275,17150,0,118380,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170629-S135026-E152300.018948.V07A,2A.GPM.DPR.V9-20211125.20170629-S135026-E152300.018948.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170629-S135026-E152300.018948.V07A.nc,125230801,2017-06-29,2017-06-29T14:19:18,2017-06-29T14:24:54,018948,481,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.68158721923828,39.79421615600586,113.65450286865234,126.94447326660156,1414140,16851,0.011916076201790488,36974,0.026145926145926146,3971,4840,14527,0.010272674558388845,1401637,12503,1387110,14527,0.9896356902678797,1269119,1257850,11269,7790,7790,6737,20123,0.550000011920929,3.1750001907348633,4.755000114440918,9.221100292205808,30.85000228881836,4577,672,118,26,0,22906,501,51,111,23569,0,145021,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170629-S230558-E003833.018954.V07A,2A.GPM.DPR.V9-20211125.20170629-S230558-E003833.018954.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170629-S230558-E003833.018954.V07A.nc,99460705,2017-06-29,2017-06-30T00:03:40,2017-06-30T00:08:07,018954,382,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,25.12308120727539,41.23895263671875,112.44227600097656,124.15910339355469,1123080,24554,0.02186309078605264,40607,0.03615681874844179,5517,9346,13865,0.012345514121879118,1111592,11488,1097727,13865,0.9875268983583905,1008546,997410,11136,9099,9099,4766,16053,0.3050000071525574,0.7400000095367432,1.0339999675750695,1.8617999362945585,10.319999694824219,745,9,2,0,0,17718,502,66,432,18718,0,114534,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170707-S113852-E131126.019071.V07A,2A.GPM.DPR.V9-20211125.20170707-S113852-E131126.019071.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170707-S113852-E131126.019071.V07A.nc,158029105,2017-07-07,2017-07-07T12:06:54,2017-07-07T12:13:59,019071,607,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.834211349487305,41.935279846191406,110.59710693359375,126.85367584228516,1784580,32178,0.018031133375920383,90843,0.050904414484080285,7774,8494,78744,0.04412466798910668,1773005,11575,1694261,78744,0.95558726568735,1607275,1544253,63022,14980,14980,63764,58665,0.5349999666213989,2.6449999809265137,4.820000171661377,16.85284908294674,83.22500610351562,22425,3782,1642,584,52,26068,2166,678,831,29743,0,177305,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170707-S205423-E222658.019077.V07A,2A.GPM.DPR.V9-20211125.20170707-S205423-E222658.019077.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170707-S205423-E222658.019077.V07A.nc,100241617,2017-07-07,2017-07-07T21:52:16,2017-07-07T21:56:45,019077,385,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,24.3644962310791,40.63010787963867,111.13972473144531,122.75765228271484,1131900,32967,0.029125364431486882,73274,0.064735400653768,6680,8353,26357,0.023285625938687163,1112087,19813,1085730,26357,0.9762995161349787,1005536,984257,21279,17196,17196,9161,40307,0.35500001907348633,0.9850000143051147,1.4200000762939453,5.210000038146973,25.505001068115234,2532,288,108,15,0,17458,997,131,279,18865,0,126364,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170716-S083552-E100826.019209.V07A,2A.GPM.DPR.V9-20211125.20170716-S083552-E100826.019209.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170716-S083552-E100826.019209.V07A.nc,48440351,2017-07-16,2017-07-16T09:05:35,2017-07-16T09:07:44,019209,186,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.657249450683594,31.10476303100586,120.10684204101562,126.24800109863281,546840,54,9.874917709019091e-05,1028,0.0018798917416428937,45,5,27392,0.050091434423231655,543606,3234,516214,27392,0.9496105635331472,491435,468387,23048,0,0,27392,974,0.8400000333786011,8.510000228881836,17.77950077056882,44.37949993133546,299.6000061035156,12139,4148,2473,1150,204,8162,359,353,240,9114,0,55405,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170716-S175123-E192357.019215.V07A,2A.GPM.DPR.V9-20211125.20170716-S175123-E192357.019215.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170716-S175123-E192357.019215.V07A.nc,72128785,2017-07-16,2017-07-16T18:48:29,2017-07-16T18:51:42,019215,277,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,31.277681350708008,43.1411247253418,115.92311096191406,125.86239624023438,814380,18956,0.023276603059996563,43600,0.05353766055158526,2127,2476,38762,0.04759694491515017,805222,9158,766460,38762,0.9518617226056914,729611,696162,33449,14697,14697,24065,24644,0.6000000238418579,3.6700000762939453,7.130000114440918,18.389999389648438,124.1199951171875,13037,2753,1208,316,66,11936,881,259,497,13573,0,84769,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170716-S192358-E205632.019216.V07A,2A.GPM.DPR.V9-20211125.20170716-S192358-E205632.019216.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170716-S192358-E205632.019216.V07A.nc,81760033,2017-07-16,2017-07-16T20:24:55,2017-07-16T20:28:34,019216,314,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.59745979309082,30.322324752807617,101.38520812988281,109.78533935546875,923160,6210,0.006726894579487846,31344,0.03395294423501885,1602,973,39762,0.04307162355388015,872437,50723,832675,39762,0.9544242163044437,780483,751545,28938,4072,4072,35690,25134,0.8700000047683716,5.324499845504768,8.834750032424912,24.583749847412037,124.77499389648438,18078,4285,1652,555,82,13354,990,965,77,15386,0,142677,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170724-S062343-E075617.019332.V07A,2A.GPM.DPR.V9-20211125.20170724-S062343-E075617.019332.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170724-S062343-E075617.019332.V07A.nc,78115777,2017-07-24,2017-07-24T06:52:41,2017-07-24T06:56:10,019332,300,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,20.03760528564453,33.06290054321289,117.23248291015625,125.7723617553711,882000,2014,0.002283446712018141,6536,0.007410430839002268,931,1376,5366,0.0060839002267573696,878635,3365,873269,5366,0.9938927996266936,797302,793403,3899,3,3,5363,4522,1.2350000143051147,7.522500038146973,11.054999589920044,31.830999851226903,63.029998779296875,2994,854,324,104,14,14493,83,112,12,14700,0,84698,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170724-S153913-E171147.019338.V07A,2A.GPM.DPR.V9-20211125.20170724-S153913-E171147.019338.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170724-S153913-E171147.019338.V07A.nc,91130977,2017-07-24,2017-07-24T16:36:31,2017-07-24T16:40:35,019338,350,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,27.731990814208984,42.50617218017578,114.82697296142578,126.22306823730469,1029000,8203,0.007971817298347911,24288,0.023603498542274053,3856,4364,752,0.0007308066083576288,1020615,8385,1019863,752,0.9992631893515185,925986,925513,473,384,384,368,16085,0.30000001192092896,0.5899999737739563,0.7490000009536729,1.1749999523162842,2.445000171661377,11,0,0,0,0,17099,24,25,2,17150,0,103014,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170724-S171148-E184422.019339.V07A,2A.GPM.DPR.V9-20211125.20170724-S171148-E184422.019339.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170724-S171148-E184422.019339.V07A.nc,52085377,2017-07-24,2017-07-24T18:14:15,2017-07-24T18:16:35,019339,200,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,15.941661834716797,25.086986541748047,102.54690551757812,108.43424224853516,588000,526,0.0008945578231292518,7364,0.012523809523809524,261,49,66191,0.11256972789115646,570596,17404,504405,66191,0.8839967332403311,514228,458814,55414,372,372,65819,6838,0.8500000238418579,3.734999895095825,6.2250001430511475,21.31850051879878,298.2250061035156,29103,4407,1734,713,166,7418,1395,691,296,9800,0,73772,True,0,0,ok,0,,test
2A.GPM.DPR.V9-20211125.20170501-S071945-E085219.018026.V07A,2A.GPM.DPR.V9-20211125.20170501-S071945-E085219.018026.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170501-S071945-E085219.018026.V07A.nc,155165761,2017-05-01,2017-05-01T07:47:30,2017-05-01T07:54:27,018026,596,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,15.835127830505371,40.58420944213867,109.60909271240234,125.21367645263672,1752240,51601,0.029448591517143772,112087,0.06396783545633018,8186,9144,95263,0.05436641099392777,1743503,8737,1648240,95263,0.9453611493642397,1584330,1508975,75355,37221,37221,58042,60486,0.7599999904632568,4.159999847412109,6.234999656677246,13.311899871826196,62.0,39679,7057,1903,293,17,24419,3313,398,1074,29204,0,167910,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170501-S163516-E180751.018032.V07A,2A.GPM.DPR.V9-20211125.20170501-S163516-E180751.018032.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170501-S163516-E180751.018032.V07A.nc,88007329,2017-05-01,2017-05-01T17:33:56,2017-05-01T17:37:51,018032,338,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,23.582975387573242,38.06935501098633,112.50116729736328,122.5931625366211,993720,38839,0.03908445034818661,96647,0.09725777885118544,9731,10205,29670,0.029857505132230407,982281,11439,952611,29670,0.9697947939540722,889374,868553,20821,13243,13243,16427,57808,0.6549999713897705,3.0450000762939453,4.510000228881836,9.06655027389527,105.41000366210938,10551,1238,224,33,9,14736,1295,371,160,16562,0,104346,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170502-S154405-E171640.018047.V07A,2A.GPM.DPR.V9-20211125.20170502-S154405-E171640.018047.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170502-S154405-E171640.018047.V07A.nc,51043231,2017-05-02,2017-05-02T16:41:03,2017-05-02T16:43:19,018047,196,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,34.93135452270508,43.62697982788086,116.67030334472656,124.7528076171875,576240,3031,0.0052599611273080665,22764,0.03950437317784256,2138,1302,0,0.0,567410,8830,567410,0,1.0,514627,514627,0,0,0,0,19733,,,,,,0,0,0,0,0,9604,0,0,0,9604,0,61613,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170502-S171641-E184915.018048.V07A,2A.GPM.DPR.V9-20211125.20170502-S171641-E184915.018048.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170502-S171641-E184915.018048.V07A.nc,81760033,2017-05-02,2017-05-02T18:17:30,2017-05-02T18:21:09,018048,314,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.05001449584961,30.76624870300293,102.30148315429688,110.75641632080078,923160,14860,0.0160968846137181,52575,0.05695112439880411,5622,4159,1958,0.0021209757788465703,887934,35226,885976,1958,0.9977948811510765,800015,798856,1159,313,313,1645,37715,0.7200000286102295,3.569500088691706,5.591500115394591,8.62650003433228,13.585000038146973,706,121,11,0,0,15236,48,101,1,15386,0,123145,True,0,0,ok,0,,train
